personne_id,auteur_persee_id,idref,auteurlabel,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel
http://www.wikidata.org/entity/Q55626113,283427,02895517X,Guy Picolet,écrivain,1948,????,no value,France,no value,no value
http://www.wikidata.org/entity/Q55626332,235370,026935554,Khalil Jaouiche,écrivain,1925,2002,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55626930,10500,070287759,Stéphane Schmitt,écrivain,1972,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55626960,393269,026909294,André Guillerme,écrivain,1945,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55627471,286647,02881116X,Robert Locqueneux,écrivain,1937,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55627631,144533,029530105,Gérard Emptoz,écrivain,1939,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55628134,57275,026935600,Roger Jaquel,écrivain,1907,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55628318,30069,02689467X,Henri Goblot,écrivain,1896,1988,no value,France,no value,no value
http://www.wikidata.org/entity/Q55628910,54976,06693933X,Lydie Touret,écrivain,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55628974,54637,06701304X,Charles Chihara,écrivain,1932,2020,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55628987,364340,02973018X,Françoise Parot,écrivain,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55629385,277853,026969912,Jacques Lautman,écrivain,1934,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55692454,350738,no value,Charles Mugler,no value,1869,1948,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55713362,76972,078793424,Hélène Konczewska,écrivain,no value,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55770588,142777,no value,Paul Eymard,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55770594,144473,160863406,Adrienne R. Weill,écrivain,1903,1979,féminin,France,no value,no value
http://www.wikidata.org/entity/Q55770597,76966,03524447X,Pierre Speziali,écrivain,1913,1995,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55770673,76303,136297927,Suzanne Delorme,écrivain,1913,2005,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55771596,76538,028410319,Gérard Vassails,écrivain,1910,1994,no value,no value,no value,no value
http://www.wikidata.org/entity/Q55771665,392174,026930366,Marie-José Imbault-Huart,écrivain,1928,2011,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55771862,195502,029595533,Marcel Destombes,cartographe,1905,1983,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55771862,195502,029595533,Marcel Destombes,historien,1905,1983,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55771862,195502,029595533,Marcel Destombes,écrivain,1905,1983,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55772131,76610,084593288,Louis Chauvois,écrivain,1881,1972,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55772294,10470,026755211,Paul Brouzeng,écrivain,1938,2012,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55772645,265562,026743574,Jean Boulaine,écrivain,1922,2012,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55773094,57356,056523297,Yvette Conry,écrivain,1930,1992,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55773178,77505,027043789,André Nadal,écrivain,1902,1991,masculin,France,no value,no value
http://www.wikidata.org/entity/Q55937800,82819,070472521,Maria Jesus Santesmases,écrivain,no value,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55938898,11217,033780560,Paolo Ponzio,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55941160,11260,034090797,Walter Bernardi,écrivain,1948,????,masculin,Italie,no value,no value
http://www.wikidata.org/entity/Q55946644,275435,103579052,Pierre Louis,écrivain,1947,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55948481,230454,031775411,Ariane Isler De Jongh,écrivain,no value,????,féminin,Canada,no value,no value
http://www.wikidata.org/entity/Q55948793,79949,031530842,L.-J.-M. Sahuc,écrivain,1916,????,no value,Canada,no value,no value
http://www.wikidata.org/entity/Q55949715,26044,027082679,René Prévost,écrivain,1920,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q55989853,57442,no value,Paolo Brenni,écrivain,1926,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55996233,267924,031455220,Pierre Cuvelier,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55999936,57359,13448097X,Rio Howard,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q56000004,54966,075152630,Fernando Salmon,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q56000233,82806,029835321,Maria Teresa Monti,écrivain,1955,????,féminin,Italie,no value,no value
http://www.wikidata.org/entity/Q56000663,57396,035538694,Sylvain Zac,écrivain,1909,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,historien des mathématiques,1938,2018,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,historien des mathématiques,1938,2018,masculin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,historien des sciences,1938,2018,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,historien des sciences,1938,2018,masculin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,mathématicien,1938,2018,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,mathématicien,1938,2018,masculin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,philosophe,1938,2018,masculin,France,université Panthéon-Sorbonne,no value
http://www.wikidata.org/entity/Q56285101,10564,027132668,Michel Serfati,philosophe,1938,2018,masculin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q56641765,150992,031854915,Patricia Radelet-de-Grave,historien des sciences,1948,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q5698771,159552,029613639,Antonio Lafuente,chercheur en sciences sociales,1953,????,masculin,Espagne,no value,no value
http://www.wikidata.org/entity/Q58420002,82823,075197936,Keiko Kawashima,écrivain,1959,????,féminin,Japon,université de Kyoto,no value
http://www.wikidata.org/entity/Q5890391,57372,08582819X,Gérard G. Aymonin,botaniste,1934,2014,masculin,France,lycée Montaigne,no value
http://www.wikidata.org/entity/Q5890391,57372,08582819X,Gérard G. Aymonin,professeur des universités,1934,2014,masculin,France,lycée Montaigne,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,directeur de collection,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,enseignant-chercheur,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,historien des mathématiques,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,mathématicien,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,philosophe,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,philosophe des sciences,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q5913483,11210,027139824,Hourya Benis-Sinaceur,professeur d'université,1940,????,féminin,Maroc,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université Panthéon-Sorbonne,agrégation de philosophie
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université Panthéon-Sorbonne,diplôme d'études approfondies
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université Panthéon-Sorbonne,doctorat
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université Panthéon-Sorbonne,habilitation universitaire
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université de Provence Aix-Marseille I,agrégation de philosophie
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université de Provence Aix-Marseille I,diplôme d'études approfondies
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université de Provence Aix-Marseille I,doctorat
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,philosophe,1953,????,masculin,France,université de Provence Aix-Marseille I,habilitation universitaire
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université Panthéon-Sorbonne,agrégation de philosophie
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université Panthéon-Sorbonne,diplôme d'études approfondies
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université Panthéon-Sorbonne,doctorat
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université Panthéon-Sorbonne,habilitation universitaire
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université de Provence Aix-Marseille I,agrégation de philosophie
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université de Provence Aix-Marseille I,diplôme d'études approfondies
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université de Provence Aix-Marseille I,doctorat
http://www.wikidata.org/entity/Q59209776,10532,026750457,Jean François Braunstein,professeur d'université,1953,????,masculin,France,université de Provence Aix-Marseille I,habilitation universitaire
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,botaniste,1895,1985,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,botaniste,1895,1985,masculin,France,université de Bordeaux,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,entomologiste,1895,1985,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,entomologiste,1895,1985,masculin,France,université de Bordeaux,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,professeur d'université,1895,1985,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,professeur d'université,1895,1985,masculin,France,université de Bordeaux,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,zoologiste,1895,1985,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q592781,49778,026900998,Pierre Paul Grassé,zoologiste,1895,1985,masculin,France,université de Bordeaux,doctorat
http://www.wikidata.org/entity/Q59679045,76607,no value,François Rostand,historien,1921,2003,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q59679045,76607,no value,François Rostand,mathématicien,1921,2003,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q59679045,76607,no value,François Rostand,philosophe des mathématiques,1921,2003,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q60617954,54641,080282881,Paul Rusnock,philosophe,no value,????,masculin,Canada,no value,no value
http://www.wikidata.org/entity/Q60617954,54641,080282881,Paul Rusnock,écrivain,no value,????,masculin,Canada,no value,no value
http://www.wikidata.org/entity/Q60737012,386286,034444289,Patrice Bret,historien,1949,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q6182805,272234,no value,Jerôme Lamy,universitaire,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q62392228,229476,056777019,Barbara Obrist,écrivain,1950,????,féminin,France,no value,no value
http://www.wikidata.org/entity/Q62460216,387974,027200108,Denise Wrotnowska,conservateur,1905,2000,féminin,France,no value,no value
http://www.wikidata.org/entity/Q6369369,77054,111203759,Karel Rychlík,mathématicien,1885,1968,masculin,Tchécoslovaquie,faculté des lettres de l'université Charles de Prague,no value
http://www.wikidata.org/entity/Q6369369,77054,111203759,Karel Rychlík,mathématicien,1885,1968,masculin,Tchécoslovaquie,université Charles de Prague,no value
http://www.wikidata.org/entity/Q6369369,77054,111203759,Karel Rychlík,mathématicien,1885,1968,masculin,Tchécoslovaquie,université de Paris,no value
http://www.wikidata.org/entity/Q65976052,10565,no value,Marco Panza,no value,1958,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,historien,1874,1959,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,historien,1874,1959,masculin,France,université de Lille,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,historien de la Révolution française,1874,1959,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,historien de la Révolution française,1874,1959,masculin,France,université de Lille,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,professeur des universités,1874,1959,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q663862,62038,026978547,Georges Lefebvre,professeur des universités,1874,1959,masculin,France,université de Lille,no value
http://www.wikidata.org/entity/Q6686835,79775,028777042,Louis C. Hunter,historien,1898,1984,masculin,États-Unis,université Harvard,no value
http://www.wikidata.org/entity/Q6686835,79775,028777042,Louis C. Hunter,économiste,1898,1984,masculin,États-Unis,université Harvard,no value
http://www.wikidata.org/entity/Q67330123,158274,075032678,Jean-Jacques Hémardinquer,historien,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,critique littéraire,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,critique littéraire,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,historien,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,historien,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,historien de la philosophie,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,historien de la philosophie,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,philosophe,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,philosophe,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,professeur d'enseignement secondaire,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,professeur d'enseignement secondaire,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,professeur des universités,1898,1994,masculin,France,faculté des lettres de Paris,professeur
http://www.wikidata.org/entity/Q678163,166841,026898268,Henri Gouhier,professeur des universités,1898,1994,masculin,France,École normale supérieure,professeur
http://www.wikidata.org/entity/Q6793035,8202,026845776,Maurice Durand,historien,1914,1966,masculin,France,no value,no value
http://www.wikidata.org/entity/Q68091146,249881,034326723,Frédéric Obringer,no value,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q68424834,57311,no value,Michelle Sadoun Goupil,historien,no value,????,féminin,no value,université Bordeaux-I,doctorat
http://www.wikidata.org/entity/Q68918750,77569,027189562,W. Voisé,historien des sciences,1920,1995,masculin,Pologne,no value,no value
http://www.wikidata.org/entity/Q68919621,387982,033030634,Albert Lejeune,historien des sciences,1916,1988,masculin,Belgique,no value,no value
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,physicien,1902,1984,masculin,Allemagne,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,physicien,1902,1984,masculin,Allemagne,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,physicien,1902,1984,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,physicien,1902,1984,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,poète,1902,1984,masculin,Allemagne,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,poète,1902,1984,masculin,Allemagne,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,poète,1902,1984,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,poète,1902,1984,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,professeur d'université,1902,1984,masculin,Allemagne,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,professeur d'université,1902,1984,masculin,Allemagne,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,professeur d'université,1902,1984,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q71023,247899,026946122,A. Kastler,professeur d'université,1902,1984,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q7151967,57299,no value,Paul Lawrence Rose,historien,1944,2014,masculin,États-Unis,no value,no value
http://www.wikidata.org/entity/Q7184905,10465,no value,Philippe Veron,astronome,1939,2014,masculin,France,no value,no value
http://www.wikidata.org/entity/Q726217,76703,03280136X,E. J. Dijksterhuis,historien des sciences,1892,1965,masculin,Pays-Bas,université de Groningue,no value
http://www.wikidata.org/entity/Q726217,76703,03280136X,E. J. Dijksterhuis,professeur d'université,1892,1965,masculin,Pays-Bas,université de Groningue,no value
http://www.wikidata.org/entity/Q7496986,142773,074970399,F.S. Bodenheimer,biologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q7496986,142773,074970399,F.S. Bodenheimer,entomologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q7496986,142773,074970399,F.S. Bodenheimer,zoologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q7496986,142773,124175287,F.S. Bodenheimer,biologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q7496986,142773,124175287,F.S. Bodenheimer,entomologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q7496986,142773,124175287,F.S. Bodenheimer,zoologiste,1897,1959,masculin,no value,université rhénane Frédéric-Guillaume de Bonn,no value
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,historien,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,historien,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,mathématicien,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,mathématicien,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,philosophe,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,philosophe,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,physicien,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,physicien,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,physicien théoricien,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,physicien théoricien,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,professeur d'université,1892,1987,masculin,France,faculté des sciences de Paris,doctorat
http://www.wikidata.org/entity/Q83331,57290,026754290,Louis De Broglie,professeur d'université,1892,1987,masculin,France,lycée Janson-de-Sailly,doctorat
http://www.wikidata.org/entity/Q83385263,67958,027025454,Georges Metailié,no value,1942,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q83947156,266681,057744890,Antonella Romano,historien,1962,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q83947156,266681,057744890,Antonella Romano,historien des sciences,1962,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q901352,198025,031585086,Marcel Florkin,biochimiste,1900,1979,masculin,Belgique,université de Liège,no value
http://www.wikidata.org/entity/Q901352,198025,031585086,Marcel Florkin,chimiste,1900,1979,masculin,Belgique,université de Liège,no value
http://www.wikidata.org/entity/Q901352,198025,031585086,Marcel Florkin,professeur d'université,1900,1979,masculin,Belgique,université de Liège,no value
http://www.wikidata.org/entity/Q9059577,29477,027092461,Pietro Redondi,historien,1950,????,masculin,Italie,no value,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,historien des mathématiques,1932,2000,masculin,Allemagne,université de Göttingen,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,historien des mathématiques,1932,2000,masculin,Allemagne,université technique de Munich,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,mathématicien,1932,2000,masculin,Allemagne,université de Göttingen,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,mathématicien,1932,2000,masculin,Allemagne,université technique de Munich,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,professeur d'université,1932,2000,masculin,Allemagne,université de Göttingen,no value
http://www.wikidata.org/entity/Q90610,57436,031756603,Detlef Laugwitz,professeur d'université,1932,2000,masculin,Allemagne,université technique de Munich,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,philosophe,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,physicien,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,professeur d'université,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,prêtre catholique,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,théologien,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q918438,57367,026934310,Stanley L. Jaki,écrivain,1924,2009,masculin,Hongrie,université Fordham,no value
http://www.wikidata.org/entity/Q93221005,244231,031819583,Cristina Viano,philosophe,1959,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q93222397,11197,09804477X,Sabine Rommevaux,no value,1964,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q93222544,11219,no value,Guido Giglioni,no value,1964,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93223891,10539,no value,Maurice Clavelin,no value,1927,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93226227,57438,no value,Egidio Festa,no value,1930,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93231218,215048,no value,Jean Seidengart,no value,1949,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93232849,54827,no value,Michel Pierre Lerner,no value,1943,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93234471,57376,no value,Bernardino Fantini,no value,1947,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93239446,216984,no value,Edouard Mehl,no value,1970,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93239927,202734,no value,Jean-Luc Solere,no value,1960,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93241831,54445,029245966,Michel Morange,no value,1950,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93241998,248241,no value,Jean-Yves Guillaumin,traducteur,1951,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q93244336,10547,no value,Emmanuela Scribano,no value,1948,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q93380578,10554,no value,Santiago Aragon,no value,1965,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,historien de la médecine,1924,2000,masculin,Croatie,université de Zagreb,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,historien de la médecine,1924,2000,masculin,France,université de Zagreb,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,psychiatre,1924,2000,masculin,Croatie,université de Zagreb,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,psychiatre,1924,2000,masculin,France,université de Zagreb,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,universitaire,1924,2000,masculin,Croatie,université de Zagreb,no value
http://www.wikidata.org/entity/Q938645,242159,026903784,Mirko Drazen Grmek,universitaire,1924,2000,masculin,France,université de Zagreb,no value
http://www.wikidata.org/entity/Q94111888,157466,no value,Georges Roque,no value,1951,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q941762,57329,028359534,Marian Biskup,historien,1922,2012,masculin,Pologne,université Nicolas-Copernic,doctorat
http://www.wikidata.org/entity/Q941762,57329,028359534,Marian Biskup,historien de l'Europe de l'Est,1922,2012,masculin,Pologne,université Nicolas-Copernic,doctorat
http://www.wikidata.org/entity/Q941762,57329,028359534,Marian Biskup,médiéviste,1922,2012,masculin,Pologne,université Nicolas-Copernic,doctorat
http://www.wikidata.org/entity/Q941762,57329,028359534,Marian Biskup,professeur d'université,1922,2012,masculin,Pologne,université Nicolas-Copernic,doctorat
http://www.wikidata.org/entity/Q946091,275336,027104664,Daniel Roche,historien,1935,????,masculin,France,no value,agrégation d'histoire
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,historien des mathématiques,1919,2000,masculin,États-Unis,California Institute of Technology,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,historien des mathématiques,1919,2000,masculin,États-Unis,université de Princeton,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,mathématicien,1919,2000,masculin,États-Unis,California Institute of Technology,no value
http://www.wikidata.org/entity/Q950146,57434,031613713,Clifford A. Truesdell,mathématicien,1919,2000,masculin,États-Unis,université de Princeton,no value
