persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
29840,Christiane Marchello-Nizia,http://www.wikidata.org/entity/Q16539332,Christiane Marchello-Nizia,29840,linguiste,1941,????,féminin,France,no value,no value,no value
29840,Christiane Marchello-Nizia,http://www.wikidata.org/entity/Q16539332,Christiane Marchello-Nizia,29840,médiéviste,1941,????,féminin,France,no value,no value,no value
29840,Christiane Marchello-Nizia,http://www.wikidata.org/entity/Q16539332,Christiane Marchello-Nizia,29840,professeur d'université,1941,????,féminin,France,no value,no value,no value
29841,Guy Marchal,http://www.wikidata.org/entity/Q1557565,Guy P. Marchal,29841,historien régionaliste,1938,2020,masculin,Suisse,no value,no value,028849973
29841,Guy Marchal,http://www.wikidata.org/entity/Q1557565,Guy P. Marchal,29841,médiéviste,1938,2020,masculin,Suisse,no value,no value,028849973
29841,Guy Marchal,http://www.wikidata.org/entity/Q1557565,Guy P. Marchal,29841,professeur d'université,1938,2020,masculin,Suisse,no value,no value,028849973
29843,Jean-Claude Marcadé,http://www.wikidata.org/entity/Q16674355,Jean-Claude Marcadé,29843,historien,1937,????,masculin,France,no value,no value,027007448
29843,Jean-Claude Marcadé,http://www.wikidata.org/entity/Q16674355,Jean-Claude Marcadé,29843,historien de l'art,1937,????,masculin,France,no value,no value,027007448
29846,Robert Mandrou,http://www.wikidata.org/entity/Q3435831,Robert Mandrou,29846,historien,1921,1984,masculin,France,faculté des lettres de Paris,agrégation d'histoire,035387394
29846,Robert Mandrou,http://www.wikidata.org/entity/Q3435831,Robert Mandrou,29846,historien,1921,1984,masculin,France,faculté des lettres de Paris,doctorat,035387394
29846,Robert Mandrou,http://www.wikidata.org/entity/Q3435831,Robert Mandrou,29846,professeur des universités,1921,1984,masculin,France,faculté des lettres de Paris,agrégation d'histoire,035387394
29846,Robert Mandrou,http://www.wikidata.org/entity/Q3435831,Robert Mandrou,29846,professeur des universités,1921,1984,masculin,France,faculté des lettres de Paris,doctorat,035387394
298506,Pierre Bonte,http://www.wikidata.org/entity/Q3384077,Pierre Bonte,298506,anthropologue,1942,2013,masculin,France,no value,no value,027965007
29851,Michel Laran,http://www.wikidata.org/entity/Q55770987,Michel Laran,29851,écrivain,1920,1975,masculin,France,no value,no value,032201443
29853,François Laplanche,http://www.wikidata.org/entity/Q30727451,François Laplanche,29853,historien,1928,2009,masculin,France,no value,no value,026965739
29854,Henri Lapeyre,http://www.wikidata.org/entity/Q5894431,Henri Lapeyre,29854,hispaniste,1910,1984,masculin,France,université de Paris,no value,028345789
29854,Henri Lapeyre,http://www.wikidata.org/entity/Q5894431,Henri Lapeyre,29854,historien,1910,1984,masculin,France,université de Paris,no value,028345789
29854,Henri Lapeyre,http://www.wikidata.org/entity/Q5894431,Henri Lapeyre,29854,professeur d'université,1910,1984,masculin,France,université de Paris,no value,028345789
29854,Henri Lapeyre,http://www.wikidata.org/entity/Q5894431,Henri Lapeyre,29854,écrivain,1910,1984,masculin,France,université de Paris,no value,028345789
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,enseignant-chercheur,1950,????,féminin,France,université Panthéon-Sorbonne,doctorat,028877845
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,enseignant-chercheur,1950,????,féminin,France,université de Californie à Los Angeles,doctorat,028877845
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,géographe,1950,????,féminin,France,université Panthéon-Sorbonne,doctorat,028877845
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,géographe,1950,????,féminin,France,université de Californie à Los Angeles,doctorat,028877845
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,professeur d'université,1950,????,féminin,France,université Panthéon-Sorbonne,doctorat,028877845
298552,Cynthia Ghorra-Gobin,http://www.wikidata.org/entity/Q64137177,Cynthia Ghorra-Gobin,298552,professeur d'université,1950,????,féminin,France,université de Californie à Los Angeles,doctorat,028877845
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien,1900,1984,masculin,États-Unis,université Cornell,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien,1900,1984,masculin,États-Unis,université Harvard,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien,1900,1984,masculin,États-Unis,université Tufts,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien de l'économie,1900,1984,masculin,États-Unis,université Cornell,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien de l'économie,1900,1984,masculin,États-Unis,université Harvard,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,historien de l'économie,1900,1984,masculin,États-Unis,université Tufts,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,médiéviste,1900,1984,masculin,États-Unis,université Cornell,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,médiéviste,1900,1984,masculin,États-Unis,université Harvard,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,médiéviste,1900,1984,masculin,États-Unis,université Tufts,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,professeur d'université,1900,1984,masculin,États-Unis,université Cornell,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,professeur d'université,1900,1984,masculin,États-Unis,université Harvard,no value,028583884
29858,Frédéric Chapin Lane,http://www.wikidata.org/entity/Q1452704,Frederic C. Lane,29858,professeur d'université,1900,1984,masculin,États-Unis,université Tufts,no value,028583884
29860,Christian Lamouroux,http://www.wikidata.org/entity/Q68092386,Q68092386,29860,écrivain,1950,????,masculin,no value,no value,no value,074758640
29861,Roland Lamontagne,http://www.wikidata.org/entity/Q3440134,Roland Lamontagne,29861,historien,1921,2011,masculin,Canada,no value,no value,033362653
29863,Pierre Lamaison,http://www.wikidata.org/entity/Q3385743,Pierre Lamaison,29863,anthropologue,1948,2001,masculin,France,no value,no value,026962098
29866,Madeleine Ladurie,http://www.wikidata.org/entity/Q53241667,Madeleine Le Roy Ladurie,29866,médecin,1931,????,féminin,France,université de Montpellier,no value,no value
29866,Madeleine Ladurie,http://www.wikidata.org/entity/Q53241667,Madeleine Le Roy Ladurie,29866,physicien,1931,????,féminin,France,université de Montpellier,no value,no value
29868,Michel Lacave,http://www.wikidata.org/entity/Q30327888,Michel Lacave,29868,historien du droit,1944,????,masculin,France,no value,no value,026958082
29870,Pierre Laborie,http://www.wikidata.org/entity/Q3385698,Pierre Laborie,29870,historien,1936,2017,masculin,France,no value,doctorat,026957507
29875,S. Lorentz,http://www.wikidata.org/entity/Q2331380,Stanisław Lorentz,29875,historien,1899,1991,masculin,Pologne,université de Varsovie,no value,02856121X
29875,S. Lorentz,http://www.wikidata.org/entity/Q2331380,Stanisław Lorentz,29875,historien de l'art,1899,1991,masculin,Pologne,université de Varsovie,no value,02856121X
29875,S. Lorentz,http://www.wikidata.org/entity/Q2331380,Stanisław Lorentz,29875,personnalité politique,1899,1991,masculin,Pologne,université de Varsovie,no value,02856121X
29875,S. Lorentz,http://www.wikidata.org/entity/Q2331380,Stanisław Lorentz,29875,professeur d'université,1899,1991,masculin,Pologne,université de Varsovie,no value,02856121X
298754,Alain Guerreau,http://www.wikidata.org/entity/Q2636438,Alain Guerreau,298754,historien,1948,????,masculin,France,École des chartes,no value,026906724
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,historien,1943,????,masculin,France,université Blaise-Pascal - Clermont II,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,historien,1943,????,masculin,France,université Paris-Sorbonne,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,médiéviste,1943,????,masculin,France,université Blaise-Pascal - Clermont II,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,médiéviste,1943,????,masculin,France,université Paris-Sorbonne,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,professeur des universités,1943,????,masculin,France,université Blaise-Pascal - Clermont II,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,professeur des universités,1943,????,masculin,France,université Paris-Sorbonne,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,traducteur,1943,????,masculin,France,université Blaise-Pascal - Clermont II,doctorat,026977583
298755,Claude Lecouteux,http://www.wikidata.org/entity/Q2977710,Claude Lecouteux,298755,traducteur,1943,????,masculin,France,université Paris-Sorbonne,doctorat,026977583
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,directeur de recherche au CNRS,1962,????,masculin,France,École des Ponts ParisTech,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,directeur de recherche au CNRS,1962,????,masculin,France,École des hautes études commerciales de Paris,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,directeur de recherche au CNRS,1962,????,masculin,France,École des hautes études en sciences sociales,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,philosophe,1962,????,masculin,France,École des Ponts ParisTech,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,philosophe,1962,????,masculin,France,École des hautes études commerciales de Paris,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,philosophe,1962,????,masculin,France,École des hautes études en sciences sociales,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,sociologue,1962,????,masculin,France,École des Ponts ParisTech,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,sociologue,1962,????,masculin,France,École des hautes études commerciales de Paris,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,sociologue,1962,????,masculin,France,École des hautes études en sciences sociales,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,économiste,1962,????,masculin,France,École des Ponts ParisTech,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,économiste,1962,????,masculin,France,École des hautes études commerciales de Paris,no value,035189932
29876,Frédéric Lordon,http://www.wikidata.org/entity/Q2300248,Frédéric Lordon,29876,économiste,1962,????,masculin,France,École des hautes études en sciences sociales,no value,035189932
29880,Maurice Lombard,http://www.wikidata.org/entity/Q3301079,Maurice Lombard,29880,historien,1904,1965,masculin,France,no value,no value,026993384
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,anthropologue,1883,1980,masculin,Chili,université Humboldt de Berlin,no value,129998443
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,anthropologue,1883,1980,masculin,Chili,université de Göttingen,no value,129998443
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,biologiste,1883,1980,masculin,Chili,université Humboldt de Berlin,no value,129998443
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,biologiste,1883,1980,masculin,Chili,université de Göttingen,no value,129998443
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,écrivain,1883,1980,masculin,Chili,université Humboldt de Berlin,no value,129998443
29886,Alexandre Lipschutz,http://www.wikidata.org/entity/Q2905275,Alejandro Lipschutz,29886,écrivain,1883,1980,masculin,Chili,université de Göttingen,no value,129998443
29890,Thomas Lindenberger,http://www.wikidata.org/entity/Q2425831,Thomas Lindenberger,29890,historien,1955,????,masculin,Allemagne,no value,docteur,029229723
29890,Thomas Lindenberger,http://www.wikidata.org/entity/Q2425831,Thomas Lindenberger,29890,historien,1955,????,masculin,Allemagne,no value,habilitation universitaire,029229723
29890,Thomas Lindenberger,http://www.wikidata.org/entity/Q2425831,Thomas Lindenberger,29890,professeur d'université,1955,????,masculin,Allemagne,no value,docteur,029229723
29890,Thomas Lindenberger,http://www.wikidata.org/entity/Q2425831,Thomas Lindenberger,29890,professeur d'université,1955,????,masculin,Allemagne,no value,habilitation universitaire,029229723
29891,Folke Adolf Lindberg,http://www.wikidata.org/entity/Q5953488,Folke Lindberg,29891,historien,1903,1988,masculin,Suède,no value,no value,136912311
29891,Folke Adolf Lindberg,http://www.wikidata.org/entity/Q5953488,Folke Lindberg,29891,écrivain,1903,1988,masculin,Suède,no value,no value,136912311
29892,Christian Licoppe,http://www.wikidata.org/entity/Q16539305,Christian Licoppe,29892,écrivain,1957,????,masculin,no value,no value,no value,no value
29894,Hillel Kieval,http://www.wikidata.org/entity/Q55989805,Hillel Kieval,29894,écrivain,????,????,no value,no value,no value,no value,030131871
29895,Christian Kiening,http://www.wikidata.org/entity/Q18785096,Christian Kiening,29895,germaniste,1962,????,masculin,Allemagne,no value,doctorat,03163205X
29895,Christian Kiening,http://www.wikidata.org/entity/Q18785096,Christian Kiening,29895,philologue,1962,????,masculin,Allemagne,no value,doctorat,03163205X
29895,Christian Kiening,http://www.wikidata.org/entity/Q18785096,Christian Kiening,29895,professeur d'université,1962,????,masculin,Allemagne,no value,doctorat,03163205X
29895,Christian Kiening,http://www.wikidata.org/entity/Q18785096,Christian Kiening,29895,spécialiste de la littérature,1962,????,masculin,Allemagne,no value,doctorat,03163205X
29896,René Khawam,http://www.wikidata.org/entity/Q2749634,René R. Khawam,29896,linguiste,1917,2004,masculin,Syrie,no value,no value,026948893
29896,René Khawam,http://www.wikidata.org/entity/Q2749634,René R. Khawam,29896,traducteur,1917,2004,masculin,Syrie,no value,no value,026948893
29901,Basile Kerblay,http://www.wikidata.org/entity/Q55772735,Basile Kerblay,29901,professeur d'université,1920,2004,masculin,no value,no value,no value,026947757
29901,Basile Kerblay,http://www.wikidata.org/entity/Q55772735,Basile Kerblay,29901,sociologue,1920,2004,masculin,no value,no value,no value,026947757
29902,Gilles Kepel,http://www.wikidata.org/entity/Q917460,Gilles Kepel,29902,politologue,1955,????,masculin,France,Institut d'études politiques de Paris,no value,028257251
29902,Gilles Kepel,http://www.wikidata.org/entity/Q917460,Gilles Kepel,29902,politologue,1955,????,masculin,France,lycée Louis-le-Grand,no value,028257251
29902,Gilles Kepel,http://www.wikidata.org/entity/Q917460,Gilles Kepel,29902,politologue,1955,????,masculin,France,École des hautes études en sciences sociales,no value,028257251
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,arménologue,1922,1997,masculin,Russie soviétique,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,arménologue,1922,1997,masculin,Union des républiques socialistes soviétiques,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,arménologue,1922,1997,masculin,États-Unis,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,byzantiniste,1922,1997,masculin,Russie soviétique,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,byzantiniste,1922,1997,masculin,Union des républiques socialistes soviétiques,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,byzantiniste,1922,1997,masculin,États-Unis,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,conseiller de rédaction,1922,1997,masculin,Russie soviétique,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,conseiller de rédaction,1922,1997,masculin,Union des républiques socialistes soviétiques,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,conseiller de rédaction,1922,1997,masculin,États-Unis,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,historien,1922,1997,masculin,Russie soviétique,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,historien,1922,1997,masculin,Union des républiques socialistes soviétiques,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,historien,1922,1997,masculin,États-Unis,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,professeur d'université,1922,1997,masculin,Russie soviétique,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,professeur d'université,1922,1997,masculin,Union des républiques socialistes soviétiques,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29904,Alexander Kazhdan,http://www.wikidata.org/entity/Q942541,Alexander Kazhdan,29904,professeur d'université,1922,1997,masculin,États-Unis,université d'État de Bachkirie,docteur ès sciences historiques,028362837
29906,Kenji Kawano,http://www.wikidata.org/entity/Q11554157,Kenji Kawano,29906,historien,1916,1996,masculin,Japon,université de Kyoto,no value,no value
29908,Shizuo Katsumata,http://www.wikidata.org/entity/Q11400154,Shizuo Katsumata,29908,historien,1934,????,masculin,Japon,université de Tokyo,no value,156577429
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,bibliothécaire,1923,2001,masculin,France,Conservatoire national supérieur de musique et de danse de Paris,archiviste paléographe,030845564
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,bibliothécaire,1923,2001,masculin,France,École des chartes,archiviste paléographe,030845564
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,bibliothécaire,1923,2001,masculin,France,École pratique des hautes études,archiviste paléographe,030845564
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,musicologue,1923,2001,masculin,France,Conservatoire national supérieur de musique et de danse de Paris,archiviste paléographe,030845564
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,musicologue,1923,2001,masculin,France,École des chartes,archiviste paléographe,030845564
299100,François Lesure,http://www.wikidata.org/entity/Q2426092,François Lesure,299100,musicologue,1923,2001,masculin,France,École pratique des hautes études,archiviste paléographe,030845564
29912,Steven Kaplan,http://www.wikidata.org/entity/Q16185412,Steven Kaplan,29912,philologue,1953,????,masculin,États-Unis,université Eberhard Karl de Tübingen,no value,028463595
29912,Steven Kaplan,http://www.wikidata.org/entity/Q16185412,Steven Kaplan,29912,philologue,1953,????,masculin,États-Unis,université de Californie à Los Angeles,no value,028463595
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,philosophe,1924,2010,masculin,France,lycée Carnot,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,philosophe,1924,2010,masculin,France,lycée Henri-IV,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,philosophe,1924,2010,masculin,France,université Panthéon-Sorbonne,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,professeur des universités,1924,2010,masculin,France,lycée Carnot,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,professeur des universités,1924,2010,masculin,France,lycée Henri-IV,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,professeur des universités,1924,2010,masculin,France,université Panthéon-Sorbonne,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,écrivain,1924,2010,masculin,France,lycée Carnot,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,écrivain,1924,2010,masculin,France,lycée Henri-IV,doctorat,032615698
29917,Claude Lefort,http://www.wikidata.org/entity/Q373036,Claude Lefort,29917,écrivain,1924,2010,masculin,France,université Panthéon-Sorbonne,doctorat,032615698
29918,Victor Leduc,http://www.wikidata.org/entity/Q3557412,Victor Leduc,29918,personnalité politique,1911,1993,masculin,France,no value,no value,028737032
29918,Victor Leduc,http://www.wikidata.org/entity/Q3557412,Victor Leduc,29918,résistant,1911,1993,masculin,France,no value,no value,028737032
29921,Jacques Leclerc,http://www.wikidata.org/entity/Q99362774,Jacques Leclerc,29921,chercheur en sciences sociales,1935,1995,masculin,France,no value,no value,110207963
29921,Jacques Leclerc,http://www.wikidata.org/entity/Q99362774,Jacques Leclerc,29921,historien,1935,1995,masculin,France,no value,no value,110207963
29921,Jacques Leclerc,http://www.wikidata.org/entity/Q99362774,Jacques Leclerc,29921,professeur d'université,1935,1995,masculin,France,no value,no value,110207963
29925,Marc Lazar,http://www.wikidata.org/entity/Q3288191,Marc Lazar,29925,historien,1952,????,masculin,France,Institut d'études politiques de Paris,no value,028811062
29925,Marc Lazar,http://www.wikidata.org/entity/Q3288191,Marc Lazar,29925,historien,1952,????,masculin,France,École des hautes études en sciences sociales,no value,028811062
29928,Françoise Lautman,http://www.wikidata.org/entity/Q55624669,Françoise Lautman,29928,écrivain,1935,2019,féminin,France,no value,no value,026969904
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,diplomate,1900,1989,masculin,États-Unis,Q7587252,no value,033528039
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,diplomate,1900,1989,masculin,États-Unis,université Harvard,no value,033528039
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,professeur d'université,1900,1989,masculin,États-Unis,Q7587252,no value,033528039
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,professeur d'université,1900,1989,masculin,États-Unis,université Harvard,no value,033528039
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,écrivain,1900,1989,masculin,États-Unis,Q7587252,no value,033528039
29932,Owen Lattimore,http://www.wikidata.org/entity/Q1344502,Owen Lattimore,29932,écrivain,1900,1989,masculin,États-Unis,université Harvard,no value,033528039
29936,Alvaro Jara,http://www.wikidata.org/entity/Q8076708,Álvaro Jara,29936,historien,1923,1998,masculin,Chili,université de Paris,no value,030290090
29936,Alvaro Jara,http://www.wikidata.org/entity/Q8076708,Álvaro Jara,29936,historien,1923,1998,masculin,Chili,université du Chili,no value,030290090
29936,Alvaro Jara,http://www.wikidata.org/entity/Q8076708,Álvaro Jara,29936,écrivain,1923,1998,masculin,Chili,université de Paris,no value,030290090
29936,Alvaro Jara,http://www.wikidata.org/entity/Q8076708,Álvaro Jara,29936,écrivain,1923,1998,masculin,Chili,université du Chili,no value,030290090
29939,C. Jaeger,http://www.wikidata.org/entity/Q64259293,C. Stephen Jaeger,29939,médiéviste,1940,????,masculin,États-Unis,no value,no value,028762916
29940,Jacques François,http://www.wikidata.org/entity/Q3084947,François Jacques,29940,historien de l'Antiquité classique,1946,1992,masculin,France,no value,no value,028300289
29940,Jacques François,http://www.wikidata.org/entity/Q3084947,François Jacques,29940,professeur d'université,1946,1992,masculin,France,no value,no value,028300289
29940,Jacques François,http://www.wikidata.org/entity/Q3084947,François Jacques,29940,érudit classique,1946,1992,masculin,France,no value,no value,028300289
29941,Gérard Jacquemet,http://www.wikidata.org/entity/Q55626344,Gérard Jacquemet,29941,écrivain,1936,1980,masculin,no value,no value,no value,028258770
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,biologiste,1925,2013,masculin,France,université Stanford,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,biologiste,1925,2013,masculin,France,université Toulouse-III-Paul-Sabatier,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,biologiste,1925,2013,masculin,France,université de Toulouse,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,biologiste,1925,2013,masculin,France,École polytechnique,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,essayiste,1925,2013,masculin,France,université Stanford,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,essayiste,1925,2013,masculin,France,université Toulouse-III-Paul-Sabatier,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,essayiste,1925,2013,masculin,France,université de Toulouse,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,essayiste,1925,2013,masculin,France,École polytechnique,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,généticien,1925,2013,masculin,France,université Stanford,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,généticien,1925,2013,masculin,France,université Toulouse-III-Paul-Sabatier,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,généticien,1925,2013,masculin,France,université de Toulouse,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,généticien,1925,2013,masculin,France,École polytechnique,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,philosophe,1925,2013,masculin,France,université Stanford,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,philosophe,1925,2013,masculin,France,université Toulouse-III-Paul-Sabatier,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,philosophe,1925,2013,masculin,France,université de Toulouse,doctorat,026933047
29942,Albert Jacquard,http://www.wikidata.org/entity/Q2831279,Albert Jacquard,29942,philosophe,1925,2013,masculin,France,École polytechnique,doctorat,026933047
29946,Huri Islamoglu-Inan,http://www.wikidata.org/entity/Q55939996,Huri Islamoglu-Inan,29946,écrivain,1947,????,féminin,no value,no value,no value,029029074
